id,marca,categoria,nombre,descripcion,foto,precio_costo_usd,precio_costo_ars,precio_minorista,precio_mayorista,stock,en_stock,created_at,updated_at,tipo_seccion,es_caja
91,Casio,Metal Caballero,MTP-1374SG-7A,"Reloj analógico de movimiento de cuarzo japonés,
con caja y correa de acero inoxidable con baño de
iones y cristal mineral resistente a rayaduras.",/relojes/casio-metal-cab/p30_i092.jpg,42.00,63000.00,0.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
92,Casio,Metal Caballero,MTP-1374D-1A,"Reloj analógico de movimiento de cuarzo
japonés, con caja y correa de acero inoxidable
con baño de iones y cristal mineral resistente a
rayaduras.",/relojes/casio-metal-cab/p30_i093.jpg,43.00,64500.00,0.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
93,Casio,Metal Caballero,MTP-1374D-2A3,"Reloj analógico de movimiento de cuarzo
japonés, con caja y correa de acero inoxidable
con baño de iones y cristal mineral resistente a
rayaduras.",/relojes/casio-metal-cab/p30_i094.jpg,43.00,64500.00,0.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
94,Casio,Metal Caballero,MTP-1335D-2A,"Reloj analógico y digital de diseño vintage,
con caja de resina cromada y correa de
acero inoxidable.",/relojes/casio-metal-cab/p31_i095.jpg,32.00,48000.00,0.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
95,Casio,Metal Caballero,AQ-230A-1D,"Reloj analógico y digital de diseño vintage,
con caja de resina cromada y correa de
acero inoxidable.",/relojes/casio-metal-cab/p31_i096.jpg,33.00,49500.00,85000.00,60.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
96,Casio,Metal Caballero,AQ-230A-9A,"Reloj analógico y digital de diseño
vintage, con caja de resina cromada y
correa de acero inoxidable.",/relojes/casio-metal-cab/p31_i097.jpg,33.00,49500.00,90000.00,70.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
97,Casio,Metal Caballero,AQ-230-2A1,"Reloj analógico y digital de diseño vintage, con
caja de resina cromada y correa de acero
inoxidable.",/relojes/casio-metal-cab/p31_i098.jpg,0.00,0.00,85000.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
98,Casio,Metal Caballero,AQ-230A-7A,"Reloj analógico y digital de diseño vintage, con caja de
resina cromada y correa de acero inoxidable.",/relojes/casio-metal-cab/p31_i095.jpg,33.00,49500.00,85000.00,60.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
99,Casio,Metal Caballero,AQ-230-2A2,"Reloj analógico y digital de diseño vintage,
con caja de resina cromada y correa de
acero inoxidable.",/relojes/casio-metal-cab/p31_i095.jpg,0.00,0.00,85000.00,0.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
100,Casio,Metal Caballero,AQ-230GA-9B,"Reloj retro de caballero con caja
rectangular dorada de 27 mm, brazalete
metálico dorado y doble visualización
analógica-digital.",/relojes/casio-metal-cab/p32_i099.jpg,41.00,61500.00,100000.00,75.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
101,Casio,Metal Caballero,AQ-230GA-9A,"Reloj retro de caballero con caja
rectangular dorada de 27 mm, brazalete
metálico dorado y doble visualización
analógica-digital.",/relojes/casio-metal-cab/p32_i100.jpg,41.00,61500.00,95000.00,70.00,0,true,2026-05-17 21:17:45.223892+00,2026-05-17 21:17:45.223892+00,pedido,false
102,Casio,Metal Caballero,AMW-870DA-2A2,"Reloj de caballero analógico-
digital con caja de 44 mm,
brazalete metálico y esfera
azul degradada.",/relojes/casio-metal-cab/p36_i107.jpg,65.00,97500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
103,Casio,Metal Caballero,MTP-E515D-1A,"Reloj de caballero con caja de
41 mm, brazalete metálico y
esfera negra con cronógrafo y
ventana de fecha.",/relojes/casio-metal-cab/p37_i109.jpg,70.00,105000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
104,Casio,Metal Dama,LTP-VT01D-1B,"Reloj de dama analógico con
caja de acero inoxidable de
34 mm, brazalete metálico
plateado y esfera fina.",/relojes/casio-metal-dama/p01_i000.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
105,Casio,Metal Dama,LTP-VT01D-4B,"Reloj de dama analógico con
caja de acero inoxidable de
34 mm, brazalete metálico
plateado y esfera fina.",/relojes/casio-metal-dama/p01_i001.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
106,Casio,Metal Dama,LTP-V002D-1A,"Reloj de dama analógico con
caja y brazalete de acero
inoxidable de 28 mm,
calendario de fecha y
resistencia al agua para uso
diario.",/relojes/casio-metal-dama/p02_i002.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
107,Casio,Metal Dama,LTP-V002D-7B3,"Reloj de dama analógico con
caja y brazalete de acero
inoxidable de 28 mm,
calendario de fecha y
resistencia al agua para uso
diario.",/relojes/casio-metal-dama/p02_i003.jpg,24.00,36000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
108,Casio,Metal Dama,LTP-V005D-1B,"El Casio LTP-V005D-1B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
tres agujas, elegante, ligero y
resistente al agua para uso diario.",/relojes/casio-metal-dama/p03_i004.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
109,Casio,Metal Dama,LTP-V005D-4B,"El Casio LTP-V005D-4B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera rosada con marcadores
plateados y fecha, cristal mineral,
tres agujas, elegante, ligero y
resistente al agua para uso diario.",/relojes/casio-metal-dama/p03_i005.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
110,Casio,Metal Dama,LTP-V005D-1B,"El Casio LTP-V005D-1B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
tres agujas, elegante, ligero y
resistente al agua para uso diario.",/relojes/casio-metal-dama/p03_i006.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
111,Casio,Metal Dama,LTP-V005D-4B,"El Casio LTP-V005D-1B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
tres agujas, elegante, ligero y
resistente al agua para uso diario.",/relojes/casio-metal-dama/p03_i004.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
112,Casio,Metal Dama,LTP-V009D-1E,,/relojes/casio-metal-dama/p04_i007.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
113,Casio,Metal Dama,LTP-V009D-7E,,/relojes/casio-metal-dama/p04_i008.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
114,Casio,Metal Dama,LTP-V009D-4E,,/relojes/casio-metal-dama/p04_i009.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
115,Casio,Metal Dama,MDV-10D-1A1,"El Casio MDV-10D-1A1 es un reloj
femenino de cuarzo con caja y
brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
bisel fijo, tres agujas, elegante,
resistente y preparado para uso
diario.",/relojes/casio-metal-dama/p05_i010.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
116,Casio,Metal Dama,MDV-10D-2A1,"El Casio MDV-10D-2A1 es un reloj
femenino de cuarzo con caja y
brazalete de acero inoxidable,
esfera azul con marcadores
plateados y fecha, cristal mineral,
bisel fijo, tres agujas, elegante,
resistente y preparado para uso
diario.",/relojes/casio-metal-dama/p05_i011.jpg,58.00,87000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
117,Casio,Metal Dama,MDV-10D-1A1,"El Casio MDV-10D-1A1 es un reloj
femenino de cuarzo con caja y
brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
bisel fijo, tres agujas, elegante,
resistente y preparado para uso
diario.",/relojes/casio-metal-dama/p05_i010.jpg,58.00,87000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
118,Casio,Metal Dama,MDV-10D-2A1,"El Casio MDV-10D-1A1 es un reloj
femenino de cuarzo con caja y
brazalete de acero inoxidable,
esfera negra con marcadores
plateados y fecha, cristal mineral,
bisel fijo, tres agujas, elegante,
resistente y preparado para uso
diario.",/relojes/casio-metal-dama/p05_i010.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
119,Casio,Metal Dama,LTP-1335D-7A,"El Casio LTP-1335D-7A es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera blanca con marcadores
plateados y ventana de fecha,
cristal mineral, tres agujas, diseño
elegante y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p06_i012.jpg,34.00,51000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
120,Casio,Metal Dama,LTP-1335D-4AV,"El Casio LTP-1335D-4AV es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera rosada con marcadores
plateados y ventana de fecha,
cristal mineral, tres agujas,
elegante, ligero y resistente al
agua para uso diario.",/relojes/casio-metal-dama/p06_i013.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
121,Casio,Metal Dama,LTP-1335D-7A,"El Casio LTP-1335D-7A es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera blanca con marcadores
plateados y ventana de fecha,
cristal mineral, tres agujas, diseño
elegante y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p06_i014.jpg,34.00,51000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
122,Casio,Metal Dama,LTP-1335D-4AV,"El Casio LTP-1335D-7A es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera blanca con marcadores
plateados y ventana de fecha,
cristal mineral, tres agujas, diseño
elegante y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p06_i012.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
123,Casio,Metal Dama,LTP-V002D-2B,"El Casio LTP-V002D-2B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera azul con números grandes
y ventana de fecha, cristal
mineral, tres agujas, elegante,
ligero y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p07_i015.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
124,Casio,Metal Dama,LTP-V002D-1B,"El Casio LTP-V002D-1B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera negra con números
grandes y ventana de fecha,
cristal mineral, tres agujas,
elegante, ligero y resistente al
agua para uso diario.",/relojes/casio-metal-dama/p07_i016.jpg,24.00,36000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
125,Casio,Metal Dama,LTP-V002D-2B,"El Casio LTP-V002D-2B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera azul con números grandes
y ventana de fecha, cristal
mineral, tres agujas, elegante,
ligero y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p07_i017.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
126,Casio,Metal Dama,LTP-V002D-1B,"El Casio LTP-V002D-2B es un
reloj femenino de cuarzo con caja
y brazalete de acero inoxidable,
esfera azul con números grandes
y ventana de fecha, cristal
mineral, tres agujas, elegante,
ligero y resistente al agua para
uso diario.",/relojes/casio-metal-dama/p07_i015.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
127,Casio,Metal Dama,LTP-V006D-4B,,/relojes/casio-metal-dama/p08_i018.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
128,Casio,Metal Dama,LTP-V006D-2B,,/relojes/casio-metal-dama/p08_i019.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
129,Casio,Metal Dama,LTP-V006D-7B,,/relojes/casio-metal-dama/p08_i020.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
130,Casio,Metal Dama,LTP-V006D-1B,,/relojes/casio-metal-dama/p08_i021.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
131,Casio,Metal Dama,LTP-1314D-5A,,/relojes/casio-metal-dama/p09_i022.jpg,30.00,45000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
132,Casio,Metal Dama,LTP-1314SG-1A,,/relojes/casio-metal-dama/p09_i023.jpg,42.00,63000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
133,Casio,Metal Dama,LTP-V300D-7A,,/relojes/casio-metal-dama/p10_i024.jpg,44.00,66000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
134,Casio,Metal Dama,LTP-2085D-7A,,/relojes/casio-metal-dama/p10_i025.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
135,Casio,Metal Dama,LTP-V300D-7A,,/relojes/casio-metal-dama/p10_i026.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
136,Casio,Metal Dama,LTP-V300D-1A2,,/relojes/casio-metal-dama/p10_i027.jpg,44.00,66000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
137,Casio,Metal Dama,LA670WGA-9,"El Casio LA670WGA-9 es un
reloj femenino digital con caja y
brazalete de acero inoxidable
dorado, pantalla LCD con fondo
dorado, funciones clásicas
como cronómetro, alarma diaria
y calendario automático, diseño
retro compacto, ligero y
resistente al agua para uso
diario.",/relojes/casio-metal-dama/p11_i028.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
138,Casio,Metal Dama,LA670WGA-1,"El Casio LA670WGA-1 es un
reloj femenino digital con caja y
brazalete de acero inoxidable
dorado, pantalla LCD con fondo
negro, funciones clásicas como
cronómetro, alarma diaria y
calendario automático, diseño
retro compacto, ligero y
resistente al agua para uso
diario.",/relojes/casio-metal-dama/p11_i029.jpg,30.00,45000.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
139,Casio,Metal Dama,LA670WGA-9,"El Casio LA670WGA-9 es un
reloj femenino digital con caja y
brazalete de acero inoxidable
dorado, pantalla LCD con fondo
dorado, funciones clásicas
como cronómetro, alarma diaria
y calendario automático, diseño
retro compacto, ligero y
resistente al agua para uso
diario.",/relojes/casio-metal-dama/p11_i030.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
140,Casio,Metal Dama,LA670WGA-1,"El Casio LA670WGA-9 es un
reloj femenino digital con caja y
brazalete de acero inoxidable
dorado, pantalla LCD con fondo
dorado, funciones clásicas
como cronómetro, alarma diaria
y calendario automático, diseño
retro compacto, ligero y
resistente al agua para uso
diario.",/relojes/casio-metal-dama/p11_i028.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
141,Casio,Metal Dama,LA670WA-1,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
142,Casio,Metal Dama,LA670WA-7,"El Casio LA670WA-7D es un reloj femenino digital con caja y
brazalete de acero inoxidable plateado, pantalla LCD con fondo
claro invertido, funciones clásicas como cronómetro, alarma diaria y
calendario automático, diseño retro compacto, ligero y resistente al
agua para uso diario.",/relojes/casio-metal-dama/p12_i032.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
143,Casio,Metal Dama,LA670WA-7D,"El Casio LA670WA-1D es un reloj femenino digital con caja y
brazalete de acero inoxidable plateado, pantalla LCD con fondo
negro invertido, funciones clásicas como cronómetro, alarma
diaria y calendario automático, diseño retro compacto, ligero y
resistente al agua para uso diario.",/relojes/casio-metal-dama/p12_i033.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
144,Casio,Metal Dama,LA670WA-1D,"El Casio LA670WA-7 es un
reloj femenino digital con
caja y brazalete de acero
inoxidable plateado,
pantalla LCD con fondo
claro, funciones clásicas
como cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para uso
diario.",/relojes/casio-metal-dama/p12_i034.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
145,Casio,Metal Dama,LA670WA-2,"El Casio LA670WA-1 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable plateado,
pantalla LCD con fondo
negro, funciones clásicas
como cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
146,Casio,Metal Dama,LA670WA-2,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
147,Casio,Metal Dama,LA670WA-7D,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
148,Casio,Metal Dama,LA670WA-1D,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
149,Casio,Metal Dama,LA670WA-7,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
150,Casio,Metal Dama,LA670WA-1,"El Casio LA670WA-2 es
un reloj femenino digital
con caja y brazalete de
acero inoxidable
plateado, pantalla LCD
con fondo azul,
funciones clásicas como
cronómetro, alarma
diaria y calendario
automático, diseño retro
compacto, ligero y
resistente al agua para
uso diario.",/relojes/casio-metal-dama/p12_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
151,Casio,Metal Dama,LTP-V002G-7B,,/relojes/casio-metal-dama/p14_i039.jpg,31.00,46500.00,0.00,0.00,0,true,2026-05-17 21:17:45.434793+00,2026-05-17 21:17:45.434793+00,pedido,false
152,Casio,Metal Dama,LTP-V002G-9B3,,/relojes/casio-metal-dama/p14_i040.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
153,Casio,Metal Dama,LTP-1130N-7B,,/relojes/casio-metal-dama/p14_i041.jpg,31.00,46500.00,90000.00,70.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
154,Casio,Metal Dama,LTP-1129N-7A,"El Casio LTP-1129N-7A es
un reloj femenino analógico
con caja y correa de acero
inoxidable dorado, esfera
blanca sencilla con
números grandes, cristal
mineral y resistencia al
agua de 30 m.",/relojes/casio-metal-dama/p15_i043.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
155,Casio,Metal Dama,LTP-1275G-9A,"El Casio LTP-1275G-9A es
un reloj femenino analógico
con caja y correa de acero
inoxidable dorado, esfera
dorada sencilla con
números grandes, cristal
mineral y resistencia al
agua de 30 m.",/relojes/casio-metal-dama/p15_i044.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
156,Casio,Metal Dama,LTP-1129N-7A,"El Casio LTP-1129N-7A es
un reloj femenino analógico
con caja y correa de acero
inoxidable dorado, esfera
blanca sencilla con
números grandes, cristal
mineral y resistencia al
agua de 30 m.",/relojes/casio-metal-dama/p15_i045.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
157,Casio,Metal Dama,LTP-1275G-9A,"El Casio LTP-1129N-7A es
un reloj femenino analógico
con caja y correa de acero
inoxidable dorado, esfera
blanca sencilla con
números grandes, cristal
mineral y resistencia al
agua de 30 m.",/relojes/casio-metal-dama/p15_i043.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
158,Casio,Metal Dama,LTP-V007SG-9B,"El Casio LTP-V007SG-9B es un
reloj femenino analógico con
caja y correa de acero
inoxidable bicolor plateado y
dorado, esfera dorada con
números romanos, cristal
mineral y resistencia al agua de
30 m.",/relojes/casio-metal-dama/p16_i046.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
159,Casio,Metal Dama,LTP-1235SG-7A,"El Casio LTP-1235SG-7A es un
reloj femenino analógico con
caja rectangular y correa de
acero inoxidable bicolor
plateado y dorado, esfera
blanca con números romanos,
cristal mineral y resistencia al
agua de 30 m.",/relojes/casio-metal-dama/p16_i047.jpg,0.00,0.00,90000.00,70.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
160,Casio,Metal Dama,LTP-V007SG-9B,"El Casio LTP-V007SG-9B es un
reloj femenino analógico con
caja y correa de acero
inoxidable bicolor plateado y
dorado, esfera dorada con
números romanos, cristal
mineral y resistencia al agua de
30 m.",/relojes/casio-metal-dama/p16_i048.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
161,Casio,Metal Dama,LTP-1235SG-7A,"El Casio LTP-V007SG-9B es un
reloj femenino analógico con
caja y correa de acero
inoxidable bicolor plateado y
dorado, esfera dorada con
números romanos, cristal
mineral y resistencia al agua de
30 m.",/relojes/casio-metal-dama/p16_i046.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
162,Casio,Metal Dama,LTP-V006SG-9B,"El Casio LTP-V006SG-9B es un
reloj femenino analógico de acero
inoxidable bicolor plateado y
dorado, con esfera dorada,
números romanos, calendario de
fecha, cristal mineral y resistencia
al agua de 30 m.",/relojes/casio-metal-dama/p17_i049.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
163,Casio,Metal Dama,LTP-V005SG-7A,"El Casio LTP-V005SG-7A es un
reloj femenino analógico de acero
inoxidable bicolor plateado y
dorado, con esfera blanca, cristal
mineral y resistencia al agua de 30
m.",/relojes/casio-metal-dama/p17_i050.jpg,26.00,39000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
164,Casio,Metal Dama,LTP-V005SG-7A,"El Casio LTP-V006SG-9B es un
reloj femenino analógico de acero
inoxidable bicolor plateado y
dorado, con esfera dorada,
números romanos, calendario de
fecha, cristal mineral y resistencia
al agua de 30 m.",/relojes/casio-metal-dama/p17_i051.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
165,Casio,Metal Dama,LTP-V006SG-9B,"El Casio LTP-V006SG-9B es un
reloj femenino analógico de acero
inoxidable bicolor plateado y
dorado, con esfera dorada,
números romanos, calendario de
fecha, cristal mineral y resistencia
al agua de 30 m.",/relojes/casio-metal-dama/p17_i049.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
166,Casio,Metal Dama,LTP-V007G-9E,"El Casio LTP-V007G-9E es un
reloj femenino analógico de
acero inoxidable dorado, con
esfera dorada, números
romanos, cristal mineral y
resistencia al agua de 30 m.",/relojes/casio-metal-dama/p18_i052.jpg,31.00,46500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
